status_id,sentence,sentiment
1439286296195866624," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439286213446447108," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439285385939537925," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439285150974496768," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439284915221278726, RT @HWSalford : The #Covid19Vaccine reduces the risk of serious illness and death as well reducing the spread of the virus .,Negative
1439284915221278726, If you have n't …,Neutral
1439284637205946369," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439284588917006343, RT @GovKathyHochul : Exciting news 🥳 @GovBallNYC is donating 125 free tickets to New Yorkers who get their first dose at a #VaxtoSchool pop - …,Positive
1439284588417851396, Waiting for my third #COVID19Vaccine jab now .,Neutral
1439284588417851396, Should be months off still !,Neutral
1439284588417851396, Though the Muslims - immigrants of Denmark … https://t.co/At6GOBgxqm,Neutral
1439284194346258434," RT @HFWOdisha : Crossing another milestone in the fight against #COVID19 , #Odisha has covered more than 2 Cr persons with 1st dose of #COVID …",Neutral
1439284179628433413," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439284156899282947, RT @dailystarnews : Students who can prove that they have received at least one dose of #COVID19Vaccine will be allowed in residential halls …,Neutral
1439283938824949771, @Deoliver47 @charles_gaba Ulster County improving ... could do better .,Neutral
1439283938824949771," Kingston , 65.8 % New Paltz only at 61.4 % ?!",Neutral
1439283938824949771, … https://t.co/1CFbuOvQdz,Neutral
1439283558351347723," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439283353702834180," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439283108411428864, RT @IndiaTVHindi : #WHO is likely to grant approval to India ’s #Covaxin #Covid19Vaccine https://t.co/QAV7hzkiNn,Neutral
1439283107631226881," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439282565375008769, RT @VaxDurham : Audley Recreation Centre in Ajax [ Durham health unit ] 408 1st dose spots added First available date is 2021-09-18 Book at ht …,Neutral
1439282555300106245," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439282520365809670," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439282481161818115," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439282074389651456," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439281827257147399, RT @QAValley : 10 Enterprise AI and ML Trends to Watch in 2021 https://t.co/bWQLGjdE62 #ArtificialIntelligence #MachineLearning #COVID19 #pa …,Neutral
1439281686982889475," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439280837544009731, RT @VaxDurham : Audley Recreation Centre in Ajax [ Durham health unit ] 408 1st dose spots added First available date is 2021-09-18 Book at ht …,Neutral
1439280675257978891," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439280313147039750," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439280166199513090," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439280154371506178," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439280065120927744," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439279670919417868," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439279653873664005, RT @HeyDrWilson : Taking a #COVID19vaccine is like having great practices to perform like 👇🏾 on game day ( gettinginfected ) !,Positive
1439279653873664005, #naturalimmuni …,Neutral
1439279617387352066," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439279327674134532," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439279300545552386," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439279053375254531, The #BidenAdministration reportedly plans to purchase and share with the world hundreds of millions of #Doses of … https://t.co/XJ9Tr0704X,Positive
1439279053341593600, RT @RealPeterCriss : Hello Kiss Army !!!,Neutral
1439279053341593600, Just letting you all know that I got my second vaccine shot and now I am fully vaccinated .,Negative
1439279053341593600, Stay sa …,Neutral
1439278735136477194, RT @PaulusM9 : @sputnikvaccine “ 1st world #Covid19Vaccine now in 70 countries and counting .,Neutral
1439278735136477194, 👏🏻 👏🏻 👏🏻 personal thanks to 🇵🇭 gov !!!,Neutral
1439278735136477194, 🦅 🦅 🦅 💪🏼 💪🏼 💪🏼 👏🏻 👏🏻 …,Neutral
1439278700122546181," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439278392432603136," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439278248219791363," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439278210231857153," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439278085195673608, Audley Recreation Centre in Ajax [ Durham health unit ] 408 1st dose spots added First available date is 2021-09-18 B … https://t.co/qaiEig91QO,Neutral
1439277494260092929," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439276946890887172," 6 / AND , you have a much higher likelihood of developing a severe reaction to Regeneron ( anaphylaxis ) than you do fr … https://t.co/9TNozsCg4U",Neutral
1439276825402818562," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439276545747656706," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439275951456616449," RT @MBGov : The #COVID19Vaccine mobile clinic at Provencher Park is open today , September 18 , from 12:30 p.m. until 4:30 p.m. Find us in the …",Neutral
1439275925548544009," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439275738159632388, Taking a #COVID19vaccine is like having great practices to perform like 👇🏾 on game day ( gettinginfected ) !,Positive
1439275738159632388, … https://t.co/40KH0VEgDI,Neutral
1439275628398796802," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439275325276446721," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439275185551593479," RT @blackwomenviews : Tweeting this "" Black COVID - 19 Experts "" list again for those interested in following trustworthy leaders in the medical …",Neutral
1439275038553772033," RT @otvnews : Centre Plans To Procure 20 Cr Covishield , 1 Cr Zydus RNA Vaccine Doses In September #COVID19 #COVID19Vaccine #Covishield #Zyd …",Negative
